author_id,name
10867,Tim Wesson
10868,Ryan Peterson
10869,Josie Grant
10870,Yoshiki Tonogai
10871,Rodolphe
10872,Mark Robert Bourne
10873,Tony Hsieh
10874,Hugh Howey
10875,John Harris Dunning
10876,Sarah Leavitt
10877,Wagner Reis
10878,Iida Kazutoshi
10879,Carole Barrowman
10880,Takahiro Arai
10881,Scott Jeralds
10882,Joyce Chng
10883,Steve Hammaker
10884,Ivar Leon Menger
10885,Edgar Salazar
10886,J.T. Yost
10887,Berry Jaspert
10888,Marta Chudolinska
10889,William O. Tyler
10890,Chloe Citrine
10891,Faye Yong
10892,Marubelle Sinclaire
10893,Dan Schoening
10894,Jeong-A Lee
10895,Aranka Schindler
10896,Kevin Freeman
10897,Ben  Thompson
10898,Keith Page
10899,Mayu Fujikata
10900,Nimosaku Shimada
10901,Norio Nanjo
10902,Lorraine T. Miller
10903,Felipe Massafera
10904,Bill McKay
10905,Gian Fernando
10906,Matt Youngmark
10907,Steve Mockus
10908,Riccardo Crosa
10909,Natalie Sandells
10910,Mako Komano
10911,Dave Garcia
10912,Tom Wolfe
10913,Erica Leigh Currey
10914,Selina Lock
10915,Afua Richardson
10916,Charles Paris
10917,Alexander Lagos
10918,Joseph Lagos
10919,Budjette Tan
10920,Kajo Baldisimo
10921,Sam Loeb
10922,Fernando Ruiz
10923,Al Nickerson
10924,Phil Felix
10925,Gillian Watts
10926,Jordan Gunderson
10927,Joanna Hellgren
10928,Griffon Ramsey
10929,Geoff Ramsey
10930,Luke McKay
10931,Burnie Burns
10932,Randall Munroe
10933,Corrado Guzzanti
10934,Eric Orchard
10935,Julietta Suzuki
10936,Malcolm Ed. McNeil
10937,Felix Mertikat
10938,David Etien
10939,Stephane Hurel
10940,Vincent Brunner
10941,Tsuneo Goda
10942,Luc Revillon
10943,Fabio Bono
10944,Herval
10945,Carson Bingham
10946,Rick Landers
10947,Joyce Farmer
10948,Cory Levine
10949,Cindy Milstein
10950,Melody Often
10951,Scott Eagle
10952,Aron Nels Steinke
10953,Kozumi Shinozawa
10954,Ben Bishop
10955,Reyhan Yildirim
10956,Matthew Lock
10957,Evan Munday
10958,Hikaru Nakamura
10959,Anne Toole
10960,Gin Amou
10961,Steve Uy
10962,David Gallaher
10963,Sean Crystal
10964,James Boulton
10965,R.W. Alley
10966,Sanjana Baijnath
10967,Kim Chilman-Blair
10968,Astrid Desbordes
10969,Bob           Harris
10970,Andrea Cagol
10971,Stewart Johnson
10972,Martin Conaghan
10973,Land Medina
10974,MARCELO
10975,Robin Laws
10976,graphjam.com
10977,Devon Hague
10978,Ben Dyer
10979,FableVision
10980,Jesse Blaze Snider
10981,Riccardo Secchi
10982,Stefano Ambrosio
10983,Lorenzo Pastrovicchio
10984,Matthew Thurber
10985,Josh Lobis
10986,Darin Moiselle
10987,Alwin Schafer
10988,Ilse Schafer
10989,Yohana Araki
10990,Gary Northfield
10991,Devon Devereaux
10992,Chris Western
10993,Frederic Lemercier
10994,Joe Suitor
10995,Joe Yamazaki
10996,Vincent Spencer
10997,K.D. Boze
10998,Alan Gleason
10999,James Campbell Lewis
11000,Josh Hechinger
11001,Steve Wolfhard
11002,mpMann
11003,Loryn Brantz
11004,Adam Glass
11005,Yoshiaki Tabata
11006,yogo Yuuki
11007,Nate Cosby
11008,Nate Pride
11009,Kate Mulgrew
11010,Azad Injejikian
11011,Pascal Campion
11012,Ryan Estrada
11013,Andrea Offermann
11014,Reagan Lodge
11015,Richard Pose
11016,John Stilwell Jenkins
11017,Goushou Aoyama
11018,Takehiko Ito
11019,Atilio Gambedotti
11020,Sakyou Yozakura
11021,Vince Hernandez
11022,Marcus To
11023,Robert Frankland
11024,Egmont Books Staff
11025,Atsuro Yomino
11026,Jocelyne Allen
11027,Rebecca Soler
11028,Aude Soleilhac
11029,Rodrigo Corral
11030,Majiko!
11031,Stephen Haynes
11032,Ted Closson
11033,Phil Gosier
11034,Alvin Sargent
11035,Andrew Rae
11036,Virginia G. Clammer
11037,Darby Holmes
11038,Thomas O. Frostman
11039,Cynthia Lewin
11040,James A. Schulz
11041,Sally Paynter
11042,Anna Miller
11043,Mike DiCenzo
11044,James Chase
11045,J.J. Birch
11046,Sam Saturday
11047,Chandra Free
11048,Craig Knowles
11049,Peter de Wit
11050,Yuuki Fujinari
11051,Takanori Yamazaki
11052,Enrique Sanchez Abuli
11053,Jeffrey  Lang
11054,Fyodor Dostoyevsky
11055,Jay P. Fosgitt
11056,J. Korim
11057,Jessie Lam
11058,Tod G. Smith
11059,Marcus Penna
11060,Antony Cummins
11061,Scott Moore
11062,Jussi Kaakinen
11063,Rachael Smith
11064,Nick Bunker
11065,Daniel Corey
11066,Matteo De Longis
11067,Adam Mock
11068,Vince Mielcarek
11069,Aditya Bidikar
11070,Anjali Singh
11071,Ekyu
11072,Lilian Lebrun
11073,Alessandro Ferrari
11074,Joon Choi
11075,Stephen R. Thorne
11076,BDD Promotional Book Company Inc.
11077,Alessandro Vitti
11078,Tonci Zonjic
11079,John Taddeo
11080,Eddie Berganza
11081,Brian Saner Lamken
11082,Doogie Horner
11083,Rurika Fuyuki
11084,Yoko Hanabusa
11085,Harumo Sanazaki
11086,Mao Karino
11087,Sean M. Wilson
11088,Sandy King
11089,James W. Bates
11090,Jeff Cruz
11091,James Osten
11092,Grace Hume
11093,W.H. Tony
11094,Etorouji Shiono
11095,Ryoko Akiyama
11096,Eduardo Sanchez
11097,Jonathan L. Davis
11098,Mark Dos Santos
11099,Sakira
11100,Amy Ignatow
11101,Jamaica Dyer
11102,Magic Eye Studios
11103,Erik Hedman
11104,Ryuji Gotsubo
11105,Michael Moore
11106,Joseph J. Darowski
11107,Henriette Valium
11108,Ayuna Fujisaki
11109,Damien Jay
11110,Janelle Hessig
11111,Pedro Cruz
11112,Caleb Cleveland
11113,Michael Garcia
11114,Chris Carle
11115,Leonard Sansone
11116,John Wentworth
11117,Ben Flinton
11118,Charles Reizenstein
11119,Bert Christman
11120,Chad Grothkopf
11121,Fernando Heinz Furukawa
11122,Marek Bennett
11123,Paola Mulazzi
11124,Dmitry Glukhovsky
11125,Colleen AF Venable
11126,Stephanie Yue
11127,Renee Kaplan
11128,Boo Cook
11129,Renaud Cerqueux
11130,Hok Tak Yeung
11131,Laura West
11132,Lewis Helfand
11133,Hermann Mejia
11134,Lauren Weinstein
11135,Mort Shelby
11136,Phil Moy
11137,Dwight MacPherson
11138,Mike Fiorentino
11139,Luke Howard
11140,Adam Sadler
11141,Dick Wood
11142,Donald Soffritti
11143,Francesco Biagini
11144,Ryan Foley
11145,Sankha Banerjee
11146,Harshvardhan Kadam
11147,Jerry Paris
11148,Bernd Metz
11149,Roberto Castro
11150,Lucio Parrillo
11151,Paco Diaz
11152,Seth Goldman
11153,Didier Pagot
11154,Vujadin Radovanovic
11155,Colton Worley
11156,Greg Schauer
11157,Steve Roden
11158,Lora Byrne
11159,Mort Meskin
11160,Sam Chiton
11161,Lois Ahrens
11162,Geoff Hart
11163,Krystine Kryttre
11164,Brenden Fletcher
11165,Joe Quinones
11166,Dave Bullock
11167,Dylan Teague
11168,Travis Lanham
11169,Nate Taylor
11170,C.C. Colbert
11171,Pascal Dizin
11172,Art Simek
11173,Rob David
11174,Erik Bergstrom
11175,Tom Skulan
11176,Eric Stanway
11177,Carlos Kastro
11178,Cezar Razek
11179,Dakota McFadzean
11180,Joanna Neborsky
11181,Ignacio Noe
11182,Victor Rivas
11183,Miguel Mendonca
11184,Jon L. Blummer
11185,Frank Harry
11186,Michael Dutkiewicz
11187,Albert Tobias De Guzman
11188,Emily Horne
11189,Mauro Cascioli
11190,Dan Sweetman
11191,Jeff Crowther
11192,Amanda Thomsen
11193,Bryan Turner
11194,Nick Thorkelson
11195,Lauren McCubbin
11196,Nicholas Bannister
11197,Mark Scott Ricketts
11198,Steven Griffen
11199,Darryl Cunningham
11200,Sirial
11201,Jenny Jaeckel
11202,Jonathan Larsen
11203,Bill Jaska
11204,Kat Cahill
11205,Seth Damoose
11206,Marcelo Sosa
11207,Mel Calingo
11208,Bill Fick
11209,Mauro Mantella
11210,Tomas Aira
11211,German Nobile
11212,Joao Vieira
11213,Leandro Rizzo
11214,Jennifer Tanner
11215,Rocio Zucchi
11216,Erik Lervold
11217,Fernando Dagnino
11218,Zack Whedon
11219,Lucas Varela
11220,Christopher Markus
11221,Stephen McFeely
11222,Julian Hanshaw
11223,Cristian Mallea
11224,Carlos Aon
11225,Gervasio
11226,Dante Ginevra
11227,Grant Miehm
11228,Matias Bergara
11229,Matt Spradlin
11230,Anthony Vargas
11231,Hiro Madarame
11232,Aki Senoo
11233,Michelle Silva
11234,Nick Dragetta
11235,Jordie Bellaire
11236,Jorge Alderete
11237,Sam Bosma
11238,Rodolfo Migliari
11239,Annie Wu
11240,Luciano Vecchio
11241,Diego Greco
11242,Roland Mann
11243,Eric Kripke
11244,Kai Pfeiffer
11245,Priya Kuriyan
11246,Shane Law
11247,CrossGen Comics Staff
11248,Ricardo Villagran
11249,Alex Puvilland
11250,Mike Bowden
11251,Willy Lambil
11252,Juan Saenz Valiente
11253,Rantz Hoseley
11254,John Campbell
11255,Matt Moylan
11256,Bastide
11257,Stephen R. Bissette
11258,Yukito Ayatsuji
11259,Chris Gugliotti
11260,Peter Timony
11261,Bobby Timony
11262,Matt Josdal
11263,Brian Shearer
11264,Spike Steffenhagen
11265,Alphonso Wong
11266,Joseph Wong Chak
11267,Gabo
11268,Ritsu Miyako
11269,Carmen Sheldon
11270,Elbert Or
11271,Robert Heske
11272,Arno Hunter
11273,Adam Grose
11274,Dino Caruso
11275,Rita Gorgoni
11276,Don E. Smith Jr.
11277,Ollie Masters
11278,Jason Light
11279,Shawn Gabborin
11280,Arno Hurter
11281,"Shamere Borg, Xander Benner"
11282,Kiiro Yumi
11283,Conrad Mason
11284,Bob Washington
11285,Bill Golliher
11286,Sean Ruffner
11287,David Depatie
11288,Peter Mohrbacher
11289,Ben Hatke
11290,Gary Barnum
11291,John Statema
11292,Kolbeinn Karlsson
11293,Karla Oceanak
11294,Matt Walton
11295,Benedikt Gross
11296,rasumiyura
11297,Xiao Quan  Jun
11298,Gao Sen  Zhao Xiong
11299,Justin Jordan
11300,Carl Yonder
11301,Onrie Kompan
11302,Giovanni Paolo Timpano
11303,Adriana De Los Santos
11304,Joel Saavedra
11305,Yitzchok Kornblau
11306,Andres Esparza
11307,Brad Dwyer
11308,Eric Hobbs
11309,Kotori Momoyuki
11310,Savannah Horrocks
11311,J.P. Kalonji
11312,Smashing Magazine
11313,Travis Moore
11314,Jeremy Mohler
11315,JinJun Park
11316,Mats Jonsson
11317,Mara Faye Lethem
11318,Vrancken
11319,Stanislas Barthelemy
11320,Audrey Alwett
11321,Ivo Milazzo
11322,Jonathan Perry
11323,Joseph Gordon-Levitt
11324,Arlanzandro C. Esmena
11325,Henryk Jerzy Chmielewski
11326,C.W. Marshall
11327,Kendra Spanjer
11328,Bil Keane
11329,Ian Medina
11330,David Hontiveros
11331,Katja Spitzer
11332,Enrique Villagran
11333,Jim Royal
11334,Stan Kaye
11335,Jesse Moynihan
11336,Mitsutoshi Shimabukuro
11337,Charles Glaubitz
11338,Edward Gauvin
11339,Ryan Browne
11340,Jeff Shultz
11341,Camellia Nieh
11342,Florian Ferrier
11343,William Puttock
11344,Hiroyuki Yoshino
11345,Kenetsu Sato
11346,Douglas Wheatley
11347,Bill Koeb
11348,Chris Grosz
11349,Neil Druckmann
11350,Joysuke Wong
11351,Matt Santolouco
11352,Chandu
11353,Joan Reilly
11354,Fitz-James O'Brien
11355,Jim Steakley (translator)
11356,Trevor Hutchinson
11357,JiEun Park
11358,Joe Carnahan
11359,Nathan Edmondson
11360,Fred Fredericks
11361,Jeremy Townsend
11362,Sam Sykes
11363,Robert Kaniger
11364,Richard Zajac
11365,Tak Toyoshima
11366,Leonard Frank
11367,Jaakko Pallasvuo
11368,Pow Rodrix
11369,Kai Spannuth
11370,Mike Getty
11371,Mike Herrod
11372,Chad Jones
11373,Chris Houghton
11374,Jason Arthur
11375,Sheldon Stark
11376,Raffaele Ienco
11377,Jean-Pierre Enard
11378,Jason Gilmore
11379,M.E.
11380,Kurt Huggins
11381,Zelda Devon
11382,Malcolm McClinton
11383,Rajesh Nagulakonda
11384,Brandon Auman
11385,Boston Comics Roundtable
11386,Moyna Chitrakar
11387,Nick Llewellyn
11388,Manix Abrera
11389,Suehiro Maruo
11390,Jose Oliver
11391,Bartolo Torres
11392,Lito Fernandez
11393,Matias Timarchi
11394,German Erramouspe
11395,Pablo Churin
11396,Audra Ann Furuichi
11397,Scott Yoshinaga
11398,Joseph Cooper
11399,Gabbi
11400,Dong Hoon Kim
11401,D.B. Johnson
11402,Dirk Manning
11403,Uta Von Debschitz
11404,Thilo Von Debschitz
11405,J.M. Ken Niimura
11406,Matthew Cutter
11407,Dan Owsen
11408,Katie Monnin
11409,Wilma De Bie
11410,Marian Bantjes
11411,Guang Yap
11412,John Calimee
11413,Jeff Moy
11414,Chieko Hosokawa
11415,Jeff Siarto
11416,Stan Kay
11417,Robb Horan
11418,Chie Shimano
11419,John Constanza
11420,Da DeCarlo
11421,Terry Delegeane
11422,Agustin Gomez Sanz
11423,Matt Bors
11424,Colleen Frakes
11425,Dina L. Kelberman
11426,Nicolas Hitori De
11427,Cyberconnect2
11428,Masa Ikku
11429,Amanda Kear
11430,Amir
11431,Maura McHugh
11432,Fabio Montovani
11433,Zoe Zolbrod
11434,JACKS
11435,Lanny Rose
11436,Joakim Pirinen
11437,Krista Ward
11438,Vicenc Villagrassa
11439,Elisabeth Bell
11440,J.P.
11441,Nadja Spiegelman
11442,Trade Loeffler
11443,Satu Kaikkonen
11444,Brittney Lee
11445,Wes Locher
11446,Kenji Ishikawa
11447,Helge Dascher
11448,Eroyn Franklin
11449,Cat Sharp
11450,Kim Golombisky
11451,Rebecca Hagen
11452,Kieran Yanner
11453,Russell A. Bankson
11454,Lola Moral
11455,Tim Hensley
11456,David Alexander Robertson
11457,Madison Blackstone
11458,Martin Taras
11459,Alberto Ledesma
11460,Cathy Johnson
11461,Adam Pasion
11462,Milan Matra
11463,Jack Jadson
11464,mmdwH `bd lmn`m mHmd
11465,Leo Lee
11466,Kou Yaginuma
11467,Brooke A. Allen
11468,Jean-Baptiste Hostache
11469,Izu
11470,Chrissy Delk
11471,Kevin Cornell
11472,Carlos Cabrera
11473,Kevin Miserocchi
11474,Mireia Rue Gorriz
11475,Terrance Zdunich
11476,Doreen Mulryan Marts
11477,Eric Himmel
11478,Matz
11479,Jean Z. Lucas
11480,Larry Volk
11481,Danielle Currier
11482,Bill Blankenship
11483,Tony Daniel
11484,Ryo Arisawa
11485,Mark Rahner
11486,Sean Konot
11487,David B. Kirk
11488,David B. Berman
11489,Little Fish
11490,Shizuka Shimoyama
11491,Eiji Otsuka
11492,Sharman DiVono
11493,Armando Gil
11494,Nate Watson
11495,Valdez Y Alanis
11496,Hyun Yoo
11497,Scroobius Pip
11498,Nell Brinkley
11499,Garrett Price
11500,Taro Nogizaka
11501,Raul Gonzalez III
11502,Lars Jakobsen
11503,Mari Yoshino
11504,Shin Kawamaru
11505,Renae Geerlings
11506,Carey Malloy
11507,Scott Godlewski
11508,W.D. Richter
11509,Chew Chan
11510,Shawn Van Briesen
11511,Alex Petrowsky
11512,Clinnette Minnis
11513,Wes Dzioba
11514,Roxane Gay
11515,Stephanie Buscema
11516,Pam Smy
11517,Rob Chestney
11518,Stacey Lee
11519,Kouji Megumi
11520,Cho
11521,Siobhan Keenan
11522,Shou Ichikawa
11523,Seiji Horibuchi
11524,Satoru Fujii
11525,Chuck Conner
11526,Kaja Blackley
11527,Thierry Jollet
11528,Maciej Swierkocki
11529,Matt Cossin
11530,Chris Gorak
11531,Patrick  O'Brien
11532,Jackie Roche
11533,Nicolas Otero
11534,Shiori Kanaki
11535,Ellie Mamahara
11536,Luc Jacamon
11537,Steve Wands
11538,Luke Quigley
11539,Neil Fitzpatrick
11540,Michael Waaler
11541,Mike Pellerito
11542,David Jasen
11543,Tong Wai Lum
11544,Saki Aikawa
11545,Hina Sakurada
11546,Nana Shiiba
11547,Mari Asabuki
11548,Aki Yoshino
11549,Maki Usami
11550,Akane Ogura
11551,Yukako Midori
11552,Attila Futaki
11553,Gene Gonzales
11554,J. Bone
11555,C.J. Walker
11556,Nathan Burgoine
11557,Barroux
11558,Nelson Evergreen
11559,John Bivens
11560,Anthony Peruzzo
11561,Mark   Beyer
11562,Saki Shiumi
11563,Matteo Scalera
11564,Diana Thung
11565,Chris Scalf
11566,Dean Kotz
11567,Gemma Collinge
11568,Tony Atkins
11569,Joel Carroll
11570,Jacob Magraw-Mickelson
11571,Justin Ridge
11572,Mike Dutton
11573,Alex Fuentes
11574,Matthew Woodson
11575,Ryan Sias
11576,Joana Carneiro
11577,Don Hertzfeldt
11578,Vincent Navarrette
11579,Du  Zhen Ren
11580,Kimberly Sherman
11581,Scott Kollins
11582,David Wolff
11583,Dave McCraig
11584,Hyacinthe Phypps
11585,Rin Ayumi
11586,Akiyo Kurosawa
11587,Eduardo Ocana
11588,Tariq Bellaoui
11589,Manabu Kaminaga
11590,Mahmud Rahman
11591,Akira Ozaki
11592,Ignacio Calero
11593,Hernan Rodriguez
11594,Harry Candelario
11595,Nicolas Chapuis
11596,Jess Fink
11597,Nuno Duarte
11598,Bryan Hill
11599,Shelli Paroline
11600,Ronald Cohn
11601,Touya Tobina
11602,Cris Bolson
11603,Tony Salmons
11604,Brea Grant
11605,Zane Grant
11606,Olivier Martini
11607,Roberto Viacava
11608,J.D. Arnold
11609,Mac Walters
11610,Eric LeMay
11611,Kwang-Hyun Kim
11612,Lloyd L. Corricelli
11613,Greg Hale
11614,abec
11615,Alex Irvine
11616,Valerie D'Orazio
11617,Eric Lambe
11618,Genevieve Valentine
11619,Joe Caramagna
11620,Michelle Mazzon
11621,Massimo Belardinelli
11622,Igor Kordej
11623,Jesse Elliott
11624,CHEN Weidong
11625,Benjamin (ZHANG Bin Ben Jie Ming )
11626,Drew Tucker
11627,PUYO
11628,Kevin Cockle
11629,Sara J. Van Ness
11630,jml ljzyry
11631,George Kapitan
11632,Will Dinski
11633,Lisa Hanawalt
11634,Enea Riboldi
11635,Kate Bingaman-Burt
11636,Eric Haven
11637,Mie Washio
11638,Sling
11639,Matthew Inman
11640,Manuele Fior
11641,Eric Laursen
11642,Jessica Wehrle
11643,Etienne Davodeau
11644,Delcan Shalvey
11645,Stefano Turconi
11646,Dwitt
11647,Mike Ruiz
11648,Francesc Bargada Studios
11649,Eric Calderon
11650,Jeremy Rock
11651,J. Barton Mitchell
11652,Adam Wallenta
11653,Steve Lavigne
11654,Richard Secchi
11655,Cyan Abad-Jugo
11656,Steven Melching
11657,Fred Carillo
11658,Trend-Pro Co. Ltd.
11659,Dusty Higgins
11660,Johnna Rizzo
11661,Miguel Munera
11662,Noah Berlatsky
11663,William Christensen
11664,Ayuko Hatta
11665,Al Wiseman
11666,Fernando Peniche
11667,Sumimaru Koichi
11668,Will Tracy
11669,Daniel Loflin
11670,Ben Bates
11671,J.R. Parks
11672,Fernando Fernandez
11673,Erik Bongers
11674,Blair Shedd
11675,Eduardo Garcia
11676,Shannon Rowan
11677,Jamie Angell
11678,Hernan Migoya
11679,Joan Marin
11680,Andrew Waller
11681,Aaron Diaz
11682,Erwin
11683,Mark Monlux
11684,Pat Masioni
11685,Juliet Landau
11686,Akira Itou
11687,Benjamin Read
11688,Liana Finck
11689,Qais Sedki
11690,Scott  Ciencin
11691,Elizabeth Figa
11692,Dave Feiss
11693,Owen Gregory
11694,Larry Tuazon
11695,Viz Media Llc
11696,Rui Watanabe
11697,Eli Stone
11698,Julies Feiffer
11699,Eliza
11700,Karen Matchette
11701,Max de Radigues
11702,Maximilien Le Roy
11703,Cristina Cuadra
11704,Julie Birmant
11705,Ron Gaulart
11706,Eugene Mihaesco
11707,Ali Graham
11708,Patric M. Verrone
11709,Nathan Hamill
11710,Jessee L. McCann
11711,Hironori Kikuchi
11712,Yuko Tsuno
11713,Yoshitomo Yoshimoto
11714,Makoto Aida
11715,Jeff Dixon
11716,Felicia Day
11717,Michael Benson
11718,Mary     Sullivan
11719,Bob Montana
11720,Terry Lee Stone
11721,Bryan Edward Hill
11722,Andrew Harrar
11723,Richard Kohlrus
11724,Emily Carroll
11725,C.S. Jennings
11726,Bowie Style
11727,Giovanni Ticci
11728,Denise Despeyroux
11729,Teresa Radice
11730,Augusto Machetto
11731,Giulia Conti
11732,Daniela Vetro
11733,Roberta Zanotta
11734,Elisabetta Melaranci
11735,Andrea Greppi
11736,Gianluca Barone
11737,Carlotta Quattrocolo
11738,Ken Giffen
11739,Brandon Dayton
11740,Jeffrey Katzenberg
11741,Giovanni Timpano
11742,Shinichi Hiromoto
11743,Steph Cherrywell
11744,John L. Lansdale
11745,Brian Yuzna
11746,Lamb of God
11747,Russell Dauterman
11748,Ibraim Roberson
11749,Julie Maroh
11750,Cliff Lauson
11751,Annie Parkhouse
11752,Yves Rodier
11753,Fabrice Le Henanff
11754,Tess Fowler
11755,Concept Art House
11756,Simon Bosse
11757,Ira Yarbrough
11758,Sophie Rohrbach
11759,Gonzalo Quesada
11760,Takako Hashimoto
11761,Ramon Rosanas
11762,Jo Cotterill
11763,Franz Zumstein
11764,Jim Keegan
11765,Ruth Keegan
11766,Valve
11767,Chip Rossetti
11768,Maciej Sienczyk
11769,Lindsey Johnston
11770,Umut Sarikaya
11771,Chris Petit
11772,Conor McCreery
11773,Anthony Del Col
11774,Nic Klein
11775,Tracey Yardley
11776,Sergio A. Sierra
11777,Meritxell Ribas
11778,Keito Koume
11779,Eric Erbes
11780,Mindy Owens
11781,Balak
11782,Jamie Rhodes
11783,Deshan Tennekoon
11784,Marcos Mateu-Mestre
11785,Leila del Duca
11786,Jessi Jordan
11787,Ron Ruelle
11788,Bunpei Yorifuji
11789,Rafael Rosado
11790,Filipe Melo
11791,Juan Cavia
11792,B.R. Bhagwat
11793,Ram Waeerkar
11794,Julia Rothman
11795,Dan Mazur
11796,Kaoru
11797,Elisha Lim
11798,Jason Overby
11799,Luke Best
11800,Joseph Mallozzi
11801,Ein Lee
11802,Kinsun
11803,Pushwagner
11804,Jason T. Miles
11805,Derik Badman
11806,Warren Craghead III
11807,Caleb Seeling
11808,Erik Burnham
11809,Guiu Vilanova
11810,Gerry Kissell
11811,Matt Hebb
11812,Eiichi Shimizu
11813,Tomohiro Shimoguchi
11814,Patrick Marty
11815,Amanda Hocking
11816,W. Glenn Griffin
11817,Kanan Minami
11818,Michael  Green
11819,Brent Schoonover
11820,Herve Bouchard
11821,Alan David Doane
11822,Paul  Johnson
11823,Scott B. Henderson
11824,Joy Ang
11825,Nick Thornborrow
11826,Vivek Shraya
11827,Guy Hasson
11828,Andrew Rostan
11829,Dave Valeza
11830,Rihito Takarai
11831,Kelly Fitzpatrick
11832,Claire Danes
11833,Kentaro Sato
11834,Sal Cipriano
11835,Dezi Sienty
11836,Jason Novak
11837,Jeff Stokely
11838,Whitney Leith
11839,Kevin Christensen
11840,Pauline Tennant
11841,Nobuaki Tadano
11842,Ben Haggarty
11843,Adam Brockbank
11844,Chopan
11845,Frederick Opper
11846,Menton J. Matthews III
11847,Lee Nielsen
11848,Taki Soma
11849,Steven Mooney
11850,Heru Prasetia
11851,Mick Anglo
11852,Walt Disney Company
11853,Josh Finney
11854,Kat Rocha
11855,Adam Bolton
11856,Edvin Biukovic
11857,Federico Bertolucci
11858,Stephen Q
11859,Da Gui miu
11860,Donald Poquiz
11861,Frederic Malet
11862,Tim Ervin
11863,Mulele Jarvis
11864,Shane McKenzie
11865,Nokiya
11866,Jared Axelrod
11867,Jim Stoddart
11868,Kakifly
11869,Kris Carter
11870,Igloo Tornado
11871,Vince Gonzales
11872,Charles Bazaldua
11873,David Neer
11874,Marshall Ross
11875,Francois Escalmel
11876,Melinda Tracy Boyce
11877,Aaron Whitaker
11878,LEE DOO-HO
11879,George Moliterni
11880,Alesia Ellen Shute
11881,Lalit Singh
11882,G.M.B. Chomichuk
11883,John Toone
11884,James Rewucki
11885,Kim Thompson
11886,Jon Howard
11887,Phillipe Bouchet
11888,J.P. Coovert
11889,Hildy Silverman
11890,Amit Tayal
11891,James Lu Dunbar
11892,Andy Jewett
11893,Drew Edwards
11894,Patrick Berkenkoter
11895,Aaron McConnell
11896,Lee Oaks
11897,Wayne Coyne
11898,Noreen Morioka
11899,Jennifer Hopkins
11900,Jim Ivey
11901,Carol Kolb
11902,Claude St Aubin
11903,National Commission on Terrorist Attacks Upon the United States
11904,Derya Ataker
11905,Makoto Niwano
11906,Juan Vlasc
11907,Mo Gollub
11908,Roselien Steur
11909,Ray McIntyre
11910,Anthony Gerard
11911,Yukari Umezawa
11912,Liney Li
11913,Gabriel Hernandez Walta
11914,Wil Quintana
11915,Rod Reis
11916,Marvin Stein
11917,Mark Weakland
11918,Billy Dallas Patton
11919,Hiroshi Aida
11920,Joyce El Hayek
11921,Chance Browne
11922,Sean Lee
11923,Phil Interlandi
11924,Jeff Lisle
11925,James P. Danky
11926,Corey Walker
11927,National Lampoon Staff
11928,Be-Pas
11929,Rich Amtower
11930,Edgar Delgado
11931,Irene Korol Scala
11932,Henry Louis Gates Jr.
11933,Dan Shotz
11934,Susie Macnelly
11935,Christopher Riches
11936,Hal Sherman
11937,Elizabeth Beier
11938,Caesar Rodriguez
11939,Leslie Lonsdale Cooper
11940,Val Mayerick
11941,Dan Norton
11942,Sandra May
11943,Ilse Thompson
11944,McSweeney's Publishing
11945,Kat Kan
11946,Rosalind Warren
11947,Cherie Wilkerson
11948,Jessica Hische
11949,Alitha Martin
11950,Todd Odd
11951,Peter J. Schoomaker
11952,Juli Solis
11953,Kathleen Janick
11954,Tony Leonard Tamai
11955,Frank D'Armata
11956,Saul Ferris
11957,Jiro Kuwata
11958,Art Lyon
11959,Miriam Shiesinger
11960,Mode O'Day
11961,Michael Lagocki
11962,Christine Redfern
11963,Caro Caron
11964,Tommy Edwards
11965,Mariko Usuba Owen
11966,Enrique Corts
11967,Hyoe Narita
11968,Chan Bak
11969,Drew Garaci
11970,Caesar Rodriquez
11971,Karen Light-Pina
11972,Marvin Friedman
11973,Tim Foley
11974,Liam Shalloo
11975,Kenneth R. Hine
11976,Jorge Coelho
11977,Shenne Hahn
11978,Elizabeth Losh
11979,Zoran Jetvic
11980,Cecilia Cosentini
11981,Julie Ann Sczesny
11982,J.S. Cardone
11983,Tom Marvelli
11984,"Charles ""Zan"" Christensen"
11985,Hidemi Sahara
11986,Casey Dillon
11987,Lelia Wanick Salgado
11988,Lia Miternique
11989,Maggie Mortimer
11990,Fiona McDonald
11991,Takako Hiroishi
11992,Yoko Umezawa
11993,Chance Wolf
11994,Andrew Heifer
11995,Jesse L. McCann
11996,Jason Grode
11997,Jim Sherman
11998,Kuo-Yu Liang
11999,Nathan St. John
12000,Doug Breathwaite
12001,Andres Guinaldo
12002,Damon Willis
12003,Paul Southworth
12004,Robyn Chapman
12005,Eric Enright
12006,Valerie Schrag
12007,Jace Smith
12008,Rob Heynes
12009,Doug Alexander
12010,Sean Dove
12011,Luca Erbetta
12012,Elena Stanic
12013,Lipavsky Corina
12014,Dan Zettwoch
12015,Andrice Arp
12016,David Kurnick
12017,Pedro Rodriquez
12018,Mike Docherty
12019,Akemi Maki
12020,Nicolaus Ott
12021,John Crayton
12022,Carl Pfeuffer
12023,Jhomar Soriano
12024,Bob Harmon
12025,Carl Gustave Horn
12026,Doug Alexander Gregory
12027,Ian Bass
12028,Josh Lynch
12029,Sid Greene
12030,Calvin Reid
12031,David Brothers
12032,Monica Seya
12033,Michael C. Hill
12034,Mark Obie Wheatley
12035,David Schulner
12036,Jake Allen
12037,Jamie Dillon
